Terminal log file
Date: 13-06-2016 - 17:00:17
-----------------------------------------------
MPL115A1_Pressure;BMP180_Pressure;BMP180_Temperature
0;972864;26606
0;972854;26587
0;972854;26606
0;972775;26587
0;972874;26606
0;972825;26606
0;972815;26594
0;972805;26594
0;972755;26594
0;972805;26587
0;972815;26594
0;972775;26594
0;972805;26587
0;972805;26581
0;972805;26594
0;972815;26587
0;972815;26587
0;972815;26594
0;972775;26594
0;972805;26594
0;972834;26587
0;972795;26594
0;972765;26587
0;972834;26606
0;972834;26606
0;972765;26594
0;972815;26594
0;972844;26606
0;972795;26581
0;972775;26587
0;972864;26606
0;972745;26587
0;972834;26587
0;972815;26587
0;972755;26587
0;972795;26587
0;972785;26587
0;972755;26587
0;972765;26594
0;972815;26606
0;972864;26606
0;972834;26606
0;972795;26587
0;972745;26594
0;972795;26594
0;972825;26606
0;972775;26594
0;972785;26581
0;972825;26594
0;972805;26594
0;972815;26594
0;972765;26594
0;972815;26606
0;972775;26594
0;972785;26587
0;972815;26587
0;972785;26594
0;972825;26594
0;972834;26606
0;972805;26606
0;972765;26581
0;972844;26606
0;972795;26594
0;972825;26606
0;972785;26594
0;972765;26594
0;972805;26594
0;972805;26594
0;972815;26606
0;972755;26594
0;972795;26587
0;972795;26594
0;972825;26606
0;972805;26594
0;972834;26606
0;972745;26594
0;972765;26587
0;972775;26594
0;972785;26594
0;972815;26606
0;972805;26594
0;972805;26594
0;972815;26594
0;972815;26606
0;972844;26606
0;972815;26594
0;972834;26606
0;972844;26606
0;972844;26606
0;972854;26606
0;972854;26606
0;972844;26606
0;972874;26606
0;972785;26594
0;972834;26606
0;972834;26594
0;972825;26606
0;972894;26612
0;972815;26581
0;972805;26606
0;972765;26594
0;972815;26581
0;972844;26606
0;972795;26581
0;972805;26594
0;972815;26594
0;972844;26606
0;972785;26581
0;972844;26606
0;972775;26594
0;972805;26587
0;972854;26606
0;972775;26594
0;972864;26606
0;972825;26587
0;972825;26581
0;972815;26594
0;972854;26606
0;972815;26587
0;972795;26594
0;972834;26594
0;972805;26587
0;972815;26587
0;972795;26581
0;972795;26587
0;972844;26606
0;972795;26594
0;972825;26594
0;972785;26594
0;972785;26594
0;972834;26587
0;972815;26594
0;972825;26594
0;972825;26581
0;972785;26594
0;972795;26581
0;972805;26594
0;972815;26581
0;972844;26594
0;972815;26594
0;972825;26594
0;972785;26581
0;972834;26594
0;972785;26594
0;972775;26594
0;972765;26594
0;972775;26581
0;972874;26606
0;972775;26594
0;972785;26581
0;972795;26594
0;972815;26581
0;972805;26587
0;972815;26587
0;972795;26594
0;972825;26594
0;972795;26581
0;972815;26594
0;972805;26581
0;972854;26606
0;972795;26587
0;972844;26594
0;972815;26587
0;972815;26594
0;972785;26594
0;972805;26587
0;972775;26581
0;972805;26594
0;972785;26587
0;972775;26594
0;972795;26594
0;972795;26594
0;972815;26581
0;972795;26587
0;972795;26594
0;972795;26587
0;972795;26581
0;972795;26587
0;972795;26587
0;972775;26587
0;972815;26587
0;972795;26581
0;972834;26594
0;972765;26594
0;972815;26594
0;972815;26594
0;972775;26594
0;972825;26587
0;972825;26594
0;972834;26587
0;972785;26594
0;972765;26581
0;972775;26581
0;972805;26594
0;972854;26606
0;972795;26594
0;972736;26587
0;972825;26606
0;972795;26581
0;972745;26587
0;972755;26594
0;972785;26594
0;972854;26606
0;972795;26587
0;972805;26581
0;972785;26587
0;972844;26594
0;972834;26581
0;972805;26594
0;972775;26587
0;972815;26594
0;972825;26594
0;972795;26581
0;972785;26581
0;972775;26594
0;972844;26606
0;972795;26594
0;972825;26606
0;972785;26581
0;972815;26606
0;972755;26581
0;972765;26594
0;972755;26581
0;972785;26587
0;972815;26594
0;972825;26606
0;972795;26581
0;972785;26587
0;972834;26587
0;972765;26581
0;972834;26581
0;972854;26606
0;972815;26581
0;972785;26594
0;972785;26581
0;972785;26594
0;972815;26587
0;972805;26594
0;972785;26587
0;972765;26594
0;972755;26594
0;972785;26587
0;972795;26581
0;972795;26587
0;972785;26594
0;972765;26581
0;972864;26606
0;972785;26606
0;972775;26594
0;972785;26594
0;972805;26594
0;972795;26587
0;972795;26594
0;972785;26594
0;972795;26594
0;972815;26581
0;972825;26594
0;972805;26581
0;972795;26581
0;972834;26594
0;972815;26594
0;972825;26581
0;972795;26587
0;972785;26587
0;972785;26581
0;972854;26587
0;972785;26581
0;972795;26594
0;972795;26587
0;972765;26581
0;972795;26581
0;972805;26581
0;972825;26594
0;972834;26594
0;972795;26581
0;972834;26594
0;972795;26594
0;972805;26594
0;972884;26606
0;972874;26581
0;972815;26594
0;972805;26581
0;972825;26587
0;972815;26594
0;972864;26594
0;972815;26587
0;972844;26581
0;972844;26581
0;972834;26587
0;972854;26606
0;972805;26581
0;972844;26587
0;972815;26587
0;972815;26587
0;972834;26594
0;972825;26594
0;972864;26594
0;972844;26581
0;972805;26581
0;972844;26587
0;972815;26587
0;972775;26569
0;972834;26581
0;972815;26581
0;972795;26581
0;972785;26594
0;972834;26587
0;972825;26587
0;972795;26581
0;972815;26594
0;972815;26581
0;972815;26581
0;972795;26569
0;972785;26594
0;972805;26581
0;972844;26594
0;972844;26587
0;972825;26594
0;972765;26581
0;972834;26581
0;972884;26594
0;972785;26594
0;972834;26581
0;972775;26594
0;972815;26581
0;972775;26587
0;972795;26594
0;972815;26594
0;972795;26581
0;972874;26581
0;972805;26594
0;972825;26581
0;972795;26581
0;972825;26594
0;972844;26581
0;972775;26581
0;972815;26581
0;972834;26594
0;972775;26581
0;972815;26581
0;972785;26581
0;972785;26581
0;972785;26581
0;972775;26581
0;972805;26587
0;972815;26581
0;972805;26594
0;972785;26587
0;972805;26594
0;972844;26581
0;972844;26581
0;972844;26581
0;972834;26581
0;972854;26581
0;972825;26594
0;972825;26581
0;972815;26581
0;972805;26581
0;972805;26581
0;972795;26581
0;972825;26587
0;972815;26581
0;972785;26581
0;972785;26581
0;972864;26581
0;972775;26581
0;972834;26587
0;972815;26581
0;972834;26587
0;972785;26587
0;972815;26581
0;972785;26581
0;972805;26587
0;972785;26594
0;972755;26587
0;972805;26581
0;972854;26587
0;972815;26581
0;972765;26581
0;972775;26581
0;972795;26581
0;972815;26581
0;972785;26587
0;972815;26594
0;972834;26587
0;972834;26587
0;972785;26581
0;972805;26581
0;972785;26581
0;972785;26587
0;972795;26594
0;972785;26581
0;972795;26594
0;972815;26581
0;972844;26581
0;972834;26587
0;972805;26581
0;972825;26594
0;972834;26581
0;972815;26587
0;972844;26606
0;972815;26581
0;972815;26581
0;972795;26581
0;972834;26587
0;972844;26581
0;972834;26581
0;972864;26587
0;972844;26606
0;972864;26587
0;972825;26594
0;972874;26581
0;972874;26594
0;972864;26581
0;972834;26581
0;972854;26569
0;972854;26581
0;972854;26587
0;972844;26581
0;972874;26581
0;972854;26581
0;972825;26581
0;972815;26581
0;972864;26581
0;972874;26587
0;972834;26581
0;972834;26581
0;972854;26581
0;972854;26594
0;972874;26587
0;972904;26581
0;972834;26581
0;972844;26581
0;972854;26581
0;972904;26581
0;972854;26581
0;972844;26581
0;972894;26594
0;972904;26581
0;972894;26581
0;972834;26587
0;972874;26581
0;972834;26594
0;972914;26581
0;972834;26581
0;972834;26587
0;972834;26581
0;972795;26581
0;972825;26581
0;972844;26581
0;972854;26581
0;972884;26581
0;972834;26581
0;972815;26587
0;972805;26581
0;972815;26581
0;972795;26587
0;972775;26581
0;972844;26594
0;972825;26581
0;972815;26581
0;972805;26581
0;972854;26594
0;972854;26594
0;972825;26581
0;972815;26581
0;972864;26587
0;972815;26581
0;972795;26587
0;972805;26581
0;972805;26581
0;972795;26581
0;972805;26594
0;972834;26587
0;972844;26606
0;972785;26594
0;972805;26581
0;972805;26594
0;972745;26587
0;972795;26594
0;972795;26581
0;972825;26581
0;972815;26581
0;972765;26581
0;972795;26581
0;972785;26587
0;972805;26594
0;972795;26594
0;972785;26594
0;972785;26594
0;972765;26581
0;972815;26606
0;972815;26587
0;972775;26587
0;972825;26594
0;972795;26581
0;972785;26594
0;972765;26594
0;972815;26594
0;972805;26594
0;972765;26581
0;972795;26587
0;972736;26587
0;972755;26594
0;972795;26594
0;972854;26606
0;972765;26581
0;972825;26606
0;972854;26606
0;972785;26594
0;972844;26594
0;972805;26594
0;972795;26594
0;972795;26594
0;972815;26594
0;972805;26581
0;972795;26587
0;972805;26587
0;972854;26606
0;972785;26594
0;972755;26581
0;972795;26606
0;972805;26594
0;972805;26594
0;972834;26606
0;972884;26606
0;972844;26606
0;972785;26587
0;972795;26594
0;972815;26587
0;972815;26606
0;972795;26594
0;972825;26606
0;972795;26594
0;972785;26587
0;972874;26619
0;972795;26594
0;972844;26606
0;972805;26594
0;972844;26606
0;972844;26606
0;972834;26606
0;972815;26606
0;972785;26594
0;972834;26606
0;972805;26606
0;972805;26594
0;972755;26594
0;972815;26606
0;972834;26606
0;972854;26612
0;972874;26612
0;972815;26606
0;972854;26606
0;972874;26606
0;972844;26606
0;972825;26612
0;972755;26594
0;972805;26606
0;972884;26612
0;972854;26606
0;972834;26612
0;972755;26594
0;972834;26606
0;972805;26606
0;972825;26612
0;972834;26606
0;972765;26594
0;972795;26606
0;972795;26606
0;972815;26606
0;972815;26606
0;972765;26594
0;972795;26606
0;972785;26606
0;972795;26606
0;972795;26606
0;972805;26606
0;972785;26606
0;972795;26594
0;972765;26594
0;972805;26606
0;972785;26594
0;972755;26594
0;972745;26594
0;972825;26606
0;972795;26587
0;972765;26606
0;972844;26612
0;972775;26594
0;972834;26612
0;972736;26581
0;972745;26594
0;972854;26612
0;972844;26606
0;972815;26606
0;972765;26594
0;972864;26606
0;972815;26606
0;972775;26606
0;972825;26606
0;972815;26606
0;972775;26606
0;972844;26606
0;972854;26612
0;972815;26606
0;972844;26606
0;972874;26606
0;972844;26606
0;972854;26606
0;972844;26606
0;972825;26606
0;972834;26606
0;972815;26606
0;972755;26594
0;972825;26606
0;972834;26606
0;972795;26606
0;972854;26612
0;972805;26606
0;972844;26606
0;972815;26594
0;972825;26606
0;972844;26606
0;972864;26612
0;972745;26606
0;972854;26606
0;972825;26606
0;972924;26625
0;972815;26606
0;972815;26606
0;972874;26619
0;972825;26606
0;972755;26594
0;972894;26612
0;972825;26606
0;972815;26606
0;972795;26606
0;972825;26606
0;972815;26606
0;972795;26606
0;972864;26612
0;972854;26612
0;972805;26606
0;972825;26606
0;972854;26606
0;972825;26606
0;972825;26606
0;972825;26606
0;972775;26606
0;972825;26606
0;972815;26606
0;972834;26612
0;972795;26606
0;972844;26612
0;972854;26606
0;972914;26612
0;972854;26619
0;972834;26606
0;972765;26606
0;972825;26606
0;972854;26612
0;972815;26606
0;972736;26594
0;972795;26606
0;972825;26612
0;972785;26606
0;972854;26606
0;972805;26606
0;972795;26606
0;972825;26606
0;972765;26594
0;972726;26594
0;972765;26606
0;972795;26606
0;972775;26606
0;972815;26606
0;972874;26619
0;972825;26606
0;972864;26612
0;972864;26612
0;972815;26606
0;972805;26606
0;972815;26606
0;972745;26594
0;972795;26606
0;972834;26606
0;972805;26606
0;972805;26606
0;972736;26594
0;972825;26606
0;972864;26619
0;972815;26594
0;972805;26606
0;972844;26606
0;972844;26606
0;972854;26606
0;972844;26606
0;972825;26606
0;972825;26612
0;972805;26606
0;972815;26606
0;972825;26606
0;972834;26606
0;972854;26612
0;972834;26606
0;972844;26606
0;972785;26594
0;972825;26606
0;972834;26606
0;972844;26606
0;972815;26606
0;972844;26606
0;972844;26606
0;972884;26612
0;972854;26606
0;972874;26606
0;972834;26612
0;972815;26612
0;972795;26606
0;972825;26606
0;972854;26606
0;972805;26606
0;972795;26606
0;972825;26606
0;972815;26606
0;972825;26606
0;972805;26606
0;972755;26594
0;972844;26606
0;972815;26594
0;972854;26606
0;972825;26606
0;972834;26606
0;972805;26594
0;972834;26606
0;972834;26606
0;972844;26606
0;972874;26612
0;972894;26606
0;972834;26606
0;972864;26606
0;972854;26606
0;972834;26606
0;972825;26606
0;972834;26606
0;972785;26594
0;972854;26606
0;972805;26606
0;972864;26606
0;972884;26606
0;972805;26606
0;972884;26612
0;972844;26606
0;972805;26594
0;972844;26612
0;972914;26612
0;972854;26606
0;972795;26594
0;972785;26594
0;972844;26612
0;972805;26606
0;972805;26594
0;972825;26606
0;972795;26606
0;972854;26606
0;972874;26606
0;972825;26606
0;972825;26606
0;972864;26612
0;972805;26606
0;972834;26606
0;972854;26606
0;972795;26606
0;972904;26625
0;972834;26606
0;972825;26606
0;972904;26625
0;972825;26606
0;972825;26606
0;972825;26606
0;972854;26619
0;972864;26619
0;972844;26606
0;972825;26606
0;972795;26594
0;972815;26606
0;972795;26606
0;972815;26606
0;972844;26606
0;972834;26606
0;972844;26606
0;972844;26606
0;972785;26606
0;972844;26612
0;972755;26594
0;972864;26612
0;972825;26606
0;972825;26606
0;972795;26606
0;972825;26606
0;972825;26606
0;972825;26606
0;972844;26606
0;972815;26606
0;972914;26625
0;972825;26606
0;972844;26606
0;972874;26612
0;972844;26606
0;972834;26606
0;972884;26625
0;972854;26612
0;972785;26606
0;972795;26606
0;972745;26594
0;972844;26606
0;972844;26606
0;972834;26612
0;972795;26606
0;972825;26612
0;972834;26612
0;972874;26619
0;972874;26625
0;972805;26606
0;972736;26594
0;972834;26619
0;972815;26606
0;972844;26606
0;972825;26606
0;972894;26625
0;972864;26625
0;972844;26619
0;972785;26606
0;972854;26612
0;972825;26612
0;972864;26625
0;972815;26606
0;972795;26606
0;972815;26606
0;972805;26606
0;972844;26612
0;972844;26625
0;972914;26638
0;972815;26606
0;972795;26606
0;972884;26619
0;972785;26606
0;972854;26612
0;972884;26625
0;972854;26619
0;972825;26612
0;972854;26612
0;972815;26612
0;972805;26606
0;972884;26612
0;972795;26606
0;972854;26606
0;972844;26606
0;972825;26606
0;972726;26594
0;972894;26625
0;972825;26612
0;972815;26606
0;972805;26612
0;972815;26606
0;972854;26619
0;972844;26612
0;972874;26638
0;972775;26606
0;972854;26612
0;972805;26612
0;972844;26606
0;972854;26612
0;972844;26606
0;972785;26606
0;972844;26606
0;972775;26606
0;972844;26619
0;972884;26625
0;972864;26625
0;972844;26612
0;972854;26625
0;972864;26606
0;972844;26606
0;972854;26612
0;972854;26606
0;972884;26619
0;972854;26612
0;972765;26594
0;972854;26612
0;972864;26606
0;972864;26606
0;972834;26612
0;972864;26612
0;972844;26606
0;972815;26606
0;972815;26606
0;972884;26612
0;972914;26625
0;972844;26606
0;972815;26606
0;972825;26606
0;972884;26619
0;972854;26625
0;972815;26606
0;972815;26606
0;972864;26606
0;972795;26606
0;972884;26612
0;972825;26606
0;972825;26606
0;972884;26619
0;972864;26612
0;972874;26612
0;972815;26606
0;972825;26606
0;972834;26606
0;972844;26606
0;972874;26619
0;972844;26606
0;972785;26606
0;972874;26612
0;972864;26612
0;972854;26612
0;972894;26612
0;972825;26606
0;972854;26606
0;972834;26606
0;972805;26606
0;972795;26606
0;972834;26612
0;972844;26606
0;972825;26606
0;972805;26606
0;972844;26606
0;972825;26606
0;972765;26594
