Terminal log file
Date: 13-06-2016 - 16:41:18
-----------------------------------------------
MPL115A1_Pressure;BMP180_Pressure;BMP180_Temperature
965857;972765;26550
966294;972854;26531
964586;972825;26531
966294;972825;26550
967525;972825;26550
966294;972736;26531
966294;972825;26531
965857;972884;26556
966294;972854;26531
966294;972795;26531
966294;972854;26538
966294;972795;26531
966294;972676;26531
966294;972736;26538
966294;972854;26531
965857;972825;26531
966294;972825;26531
965857;972736;26531
966294;972854;26531
966294;972854;26550
967525;972795;26531
967128;972795;26531
967525;972736;26531
966294;972825;26550
967128;972736;26531
967525;972825;26531
965857;972825;26531
966294;972795;26531
967525;972825;26550
966294;972765;26525
966294;972795;26538
966294;972825;26550
967525;972795;26538
967525;972795;26538
965857;972795;26531
965857;972795;26531
966294;972706;26531
966294;972765;26550
967525;972795;26538
967525;972825;26531
967525;972825;26531
965857;972854;26550
965857;972854;26556
966294;972795;26531
966294;972795;26531
965857;972765;26531
966294;972765;26525
965857;972795;26538
967128;972736;26550
967525;972825;26531
967525;972854;26531
967525;972795;26531
966294;972795;26538
967128;972884;26531
966294;972765;26525
966294;972795;26531
967525;972825;26550
966294;972795;26531
967128;972795;26531
965023;972795;26531
966294;972825;26531
966294;972795;26531
966294;972884;26550
965857;972825;26531
967128;972825;26550
966294;972736;26531
966294;972854;26538
967525;972825;26531
967128;972914;26563
966294;972795;26531
967128;972825;26531
967525;972736;26531
967525;972765;26525
965857;972795;26531
967525;972795;26538
966294;972795;26538
965857;972795;26531
965857;972795;26538
966294;972736;26531
966294;972825;26550
967525;972736;26538
965857;972825;26531
966294;972736;26531
966294;972795;26531
966294;972884;26531
967525;972736;26531
966294;972795;26531
967128;972795;26538
966294;972795;26531
965857;972854;26531
967525;972795;26531
966294;972676;26531
965857;972795;26538
966294;972825;26531
967128;972795;26538
965857;972706;26531
967525;972765;26525
965857;972795;26531
966294;972736;26531
966294;972795;26525
967525;972795;26531
966294;972736;26531
966294;972854;26531
966294;972706;26550
966294;972795;26538
965857;972825;26550
966294;972736;26538
966294;972884;26550
965420;972825;26550
965857;972795;26538
967525;972795;26525
967128;972854;26531
965857;972795;26531
965420;972765;26525
968399;972825;26531
967525;972884;26550
967525;972736;26531
966294;972765;26550
965857;972736;26538
966294;972795;26531
967525;972736;26538
966294;972736;26531
965857;972736;26531
965857;972825;26538
966294;973033;26538
967525;972676;26531
965857;972765;26525
965857;972795;26531
966294;972646;26538
965023;972854;26531
966651;972795;26531
966294;972736;26531
966294;972795;26531
964586;972765;26525
967525;972706;26538
967128;972825;26531
966294;972736;26531
966294;972854;26538
966294;972795;26531
965857;972795;26531
966294;972765;26531
966294;972825;26538
967525;972854;26531
965857;972706;26531
966294;972765;26525
967128;972795;26538
967525;972795;26531
966294;972854;26550
965857;972706;26525
967525;972795;26531
965420;972825;26550
965857;972795;26531
965857;972736;26538
967525;972736;26531
965857;972736;26531
968796;972795;26531
966294;972795;26531
966294;972795;26525
966294;972825;26531
966294;972825;26531
965857;972884;26550
967128;972854;26531
967128;972795;26538
968796;972854;26531
965857;972736;26531
966294;972795;26531
966294;972795;26531
966294;972795;26531
965857;972825;26538
966294;972854;26531
966294;972795;26538
966294;972795;26531
967525;972854;26531
967525;972854;26538
966294;972854;26531
965857;973033;26531
967128;972825;26538
967128;972854;26531
966294;972736;26519
967128;972854;26531
966294;972765;26550
965857;972795;26525
965857;972736;26531
967128;972825;26531
967128;972884;26531
966294;972765;26525
966294;972795;26531
966294;972795;26531
965857;972795;26531
966294;972795;26531
966294;972736;26538
967525;972854;26531
966294;972854;26550
966294;972736;26531
967525;973033;26538
966294;972884;26550
966294;972795;26531
967525;972854;26531
967525;972825;26538
967525;972884;26550
966294;972765;26538
967525;973063;26550
966294;972825;26538
967525;972825;26531
965857;972854;26531
966294;973033;26531
965857;972854;26538
966294;972884;26550
966294;972795;26538
967128;972825;26531
966294;972825;26531
966294;972825;26550
966294;973033;26531
966294;972825;26538
965023;972914;26556
966294;972795;26531
967128;972795;26538
968399;972795;26531
966294;972825;26531
966294;972854;26531
966294;972795;26538
967128;972884;26550
965023;973063;26550
966294;972825;26550
966294;972795;26531
965857;972795;26531
966294;972795;26538
965857;972825;26531
967128;972854;26531
966294;972825;26525
966294;972795;26538
966294;972884;26550
966294;973033;26538
966294;972884;26550
966294;972854;26538
965857;972795;26531
967525;972825;26538
967525;972825;26550
967128;972795;26538
965857;972825;26531
966294;972795;26538
967525;972854;26538
967525;972825;26550
966651;972825;26538
966294;972854;26531
966294;972795;26538
965857;972795;26538
965857;972795;26531
966294;972854;26538
965857;972765;26531
967525;972765;26525
966294;972854;26531
967128;972795;26531
967525;972795;26531
966294;973004;26525
965857;972825;26538
965857;972795;26538
967525;972795;26538
967525;972706;26550
965857;972825;26531
968796;972854;26531
965857;972795;26531
967525;972765;26531
966294;972736;26531
965857;972854;26525
968399;972795;26531
966294;972825;26531
965857;972884;26531
966294;972884;26550
965857;972795;26538
968796;972795;26531
967128;972706;26525
966294;972736;26531
966294;972765;26525
967525;972765;26531
966294;972736;26531
966294;972795;26531
966294;972765;26525
967128;972795;26531
966294;972765;26525
965857;972676;26531
966294;972795;26531
968399;972795;26531
966651;972765;26531
967525;972825;26531
966294;972795;26531
966294;972795;26531
966294;972795;26525
966294;972825;26531
966651;972795;26531
966294;972736;26531
966294;972795;26531
965857;972765;26550
967525;972765;26525
964586;972795;26525
966294;972795;26538
967525;972825;26550
967525;972765;26531
965857;972676;26550
966294;972795;26531
968399;972825;26531
966294;972795;26531
966294;972795;26531
967525;972825;26550
965857;972736;26531
965857;972795;26531
967525;972736;26563
967128;972795;26538
967128;972736;26538
967525;972795;26531
966294;972825;26531
965857;972795;26531
967525;972736;26531
966294;972676;26531
966294;972736;26538
967128;972825;26531
967128;972795;26531
966294;972795;26531
966294;972646;26538
967525;972765;26531
966294;972795;26531
966294;972706;26550
965857;972676;26525
965420;972795;26531
965857;972854;26550
967128;972795;26531
967525;972825;26550
966294;972676;26531
966294;972736;26538
965857;972854;26531
965857;972676;26538
967525;972765;26525
965857;972795;26531
967128;972795;26538
964586;972795;26538
967525;972706;26531
966651;972736;26531
967525;972825;26550
965857;972765;26531
966294;972795;26538
967128;972825;26531
965857;972736;26531
966294;972736;26531
967128;972914;26556
967525;972706;26525
966294;972736;26531
966651;972825;26531
966294;972736;26531
967922;972646;26538
965857;972736;26538
967525;972795;26531
966651;972676;26538
965420;972736;26538
966294;972676;26531
966294;972736;26531
965857;972825;26550
965857;972795;26531
966294;972795;26538
966294;972825;26531
965857;972825;26531
967525;972736;26550
965857;972795;26538
967525;972765;26538
966294;972795;26531
965857;972795;26531
967525;972765;26550
967525;972706;26538
967525;972884;26550
965857;972795;26550
965857;972795;26531
968796;972825;26550
966294;972825;26550
965857;972854;26531
966294;972765;26525
966294;972795;26538
966294;972736;26538
966294;972854;26538
965857;972795;26531
967525;972854;26550
965857;972825;26538
966294;972795;26531
966294;972706;26531
967128;972825;26550
966294;972795;26531
967525;972854;26538
967128;972795;26531
966294;972795;26538
966294;972736;26531
966294;972825;26550
967525;972736;26531
965857;972825;26531
964586;972854;26531
967128;972736;26538
967525;972795;26538
965857;972825;26538
967525;972884;26550
965857;972854;26550
965857;972825;26550
965857;972884;26550
966294;972795;26538
967128;972795;26531
966294;972736;26531
966294;972765;26538
966294;972795;26550
966294;972736;26531
966294;972825;26531
966294;972825;26538
965857;972825;26550
967525;972825;26550
965857;972825;26550
967128;972825;26550
965857;972646;26531
965420;972914;26556
965420;972825;26550
965857;972795;26538
965857;972795;26538
965857;972795;26531
965857;972884;26550
965857;972795;26550
965857;972884;26550
966294;972854;26550
967128;972795;26531
967525;972825;26531
965857;972825;26550
966294;972825;26550
966294;972736;26538
965857;972825;26538
966294;972825;26550
967128;972795;26531
966294;972825;26550
967128;972854;26531
965857;972884;26550
965857;972795;26538
967525;972795;26531
967128;972854;26531
967525;972825;26550
968796;972884;26550
966294;972825;26550
966294;972825;26538
967525;972765;26550
967525;972825;26556
967525;972736;26531
966294;972854;26556
967128;972795;26538
966294;972765;26538
967128;972825;26550
966294;972825;26550
965857;972825;26550
965857;972914;26556
965857;972736;26531
965857;972795;26556
966294;972825;26550
967128;972884;26556
967128;972854;26556
967128;972825;26538
965857;972736;26538
966294;972765;26556
966294;972825;26550
966294;972854;26550
965857;972825;26550
965857;972795;26538
966294;972854;26550
966294;972884;26550
967525;972795;26531
967128;972795;26538
966294;972795;26531
967525;972795;26525
966294;972825;26550
965857;972854;26550
966294;972854;26538
965857;972795;26538
965420;972825;26550
965857;972795;26531
967525;972854;26531
966651;972884;26550
966294;972825;26550
967525;972706;26531
966294;972854;26556
967525;972795;26531
966294;972825;26550
966294;972765;26550
967128;972825;26531
967525;972854;26550
968399;972825;26550
966294;972736;26538
966651;972825;26525
967128;972795;26531
966294;972765;26550
966294;972795;26531
967128;972706;26531
966294;972825;26550
965857;972854;26550
966294;972854;26531
965420;972825;26525
966294;972825;26538
966294;972765;26525
967128;972854;26531
965857;972706;26525
967525;972825;26531
966294;972795;26531
967128;972854;26550
966294;972825;26531
966294;972795;26531
967128;972795;26531
965857;972795;26531
967525;972825;26531
967525;972795;26531
966294;972795;26538
965857;972795;26538
965857;972854;26550
965857;972825;26531
965857;972854;26563
967128;972795;26531
966294;973033;26531
965857;972795;26538
968399;972795;26538
966294;972854;26550
967525;972884;26550
967525;972795;26538
967128;972795;26531
967525;972795;26531
967525;972795;26531
965857;972736;26531
967525;972854;26531
966294;972825;26550
967525;972795;26538
966294;972825;26550
966294;972795;26531
966651;972795;26531
967525;972795;26531
965420;972884;26550
966294;972736;26531
967128;972795;26531
967525;972795;26538
965857;972616;26531
965857;972795;26538
967128;972914;26556
967525;972795;26550
965857;972825;26550
967128;972795;26531
966294;972765;26538
965857;972795;26531
966294;972825;26550
966294;972736;26531
966294;972736;26531
967525;972795;26531
965857;972795;26531
967525;972676;26531
966294;972736;26538
966294;972825;26550
965420;972825;26550
966294;972825;26550
966294;972765;26525
967128;972795;26550
967128;972884;26550
965023;972884;26531
965857;972825;26550
967128;972795;26531
966294;972795;26538
967525;972854;26556
966294;972825;26550
967128;972795;26531
965857;972854;26550
965857;972854;26538
965857;972736;26538
966294;972795;26538
967128;972854;26538
968399;972825;26538
966294;972736;26556
967128;972825;26550
965857;972736;26531
967128;972825;26538
967128;972914;26550
966294;972854;26531
966294;972825;26550
967128;972854;26550
965857;972884;26556
966651;972736;26531
965857;972765;26538
965857;972795;26531
967525;972765;26550
967525;972795;26531
967128;972825;26550
967128;972825;26531
967128;972736;26531
965857;972736;26538
966294;972795;26531
966294;972795;26531
967525;972825;26550
967525;972706;26538
966651;972765;26525
967525;972795;26538
965857;972765;26531
967525;972825;26550
966294;972854;26550
965420;972854;26538
967525;972825;26550
968796;972854;26550
967525;972825;26531
965857;972795;26531
965857;972825;26550
965420;972854;26550
966294;972884;26550
967525;972854;26538
967128;972795;26531
967525;972854;26531
967525;972825;26531
967128;972736;26531
967525;972825;26531
966294;972646;26531
966294;973063;26550
965857;972854;26531
967525;972884;26531
967525;972825;26538
966294;972795;26531
966294;972825;26531
967525;972795;26531
965857;972795;26531
965857;973063;26550
966294;972854;26525
967525;972825;26550
966294;972854;26531
967525;972914;26550
966294;972795;26531
966294;972825;26525
966294;972795;26531
965857;972825;26531
966294;972795;26531
967128;972795;26531
967128;972854;26531
967525;972795;26538
967525;972825;26531
967525;972854;26531
967525;972795;26531
966294;972795;26531
964586;972854;26538
967128;973033;26531
967525;972795;26531
966294;972854;26531
966254;972825;26525
966294;972706;26525
965857;973033;26538
967128;972795;26531
966294;972854;26531
967525;972884;26538
967525;972854;26531
967128;972854;26538
967128;972854;26531
965857;972825;26531
966294;972854;26531
966294;972795;26531
967128;972795;26525
965857;972825;26538
965857;972795;26531
965857;972854;26531
965857;973033;26531
966294;972765;26525
967525;972825;26531
967128;972795;26531
966294;972854;26531
965857;972884;26531
967128;972825;26531
965857;972825;26538
967128;972884;26538
966294;972854;26525
966294;972795;26531
967128;972795;26531
966294;972854;26538
967525;972854;26531
966294;972854;26531
965420;972795;26531
966294;972854;26531
965857;972765;26531
967128;972825;26531
965857;972765;26525
966294;972854;26531
966294;972825;26531
966294;972854;26531
965857;972854;26531
967525;973063;26550
966294;973004;26525
967128;972795;26531
965857;972795;26525
967525;972854;26531
966294;972825;26531
966294;972825;26531
965857;972795;26531
966294;973033;26531
966294;972825;26531
967525;972795;26531
967128;972795;26531
967525;972736;26506
966294;972854;26531
965857;973004;26525
965420;972765;26525
965857;972825;26531
967525;972795;26531
965857;972825;26519
965023;972795;26525
966294;972765;26519
966294;972765;26525
966294;972795;26531
966294;972884;26538
966294;972795;26531
967128;972825;26531
966294;972825;26525
966294;973004;26525
966294;972795;26525
966294;972825;26531
967525;972854;26531
967128;972825;26525
966294;973004;26525
967525;972974;26519
966294;972795;26525
965857;972795;26519
966294;973004;26525
967525;972944;26506
967128;972825;26525
966294;972854;26531
965857;973004;26525
966294;972825;26525
966294;972884;26531
965857;972825;26531
967128;973004;26525
967128;972944;26506
967525;972825;26531
966294;972795;26519
965857;972825;26525
967128;973004;26525
965857;972736;26500
967128;972974;26519
965857;973004;26525
967128;973004;26525
967128;972974;26519
965857;972944;26506
967525;972736;26506
965857;972765;26506
967525;973004;26525
966294;973004;26525
965857;972944;26506
966651;972825;26519
965857;973033;26531
965420;972854;26525
966651;973004;26525
965857;972825;26519
967128;972765;26525
968796;973004;26525
965857;972765;26519
966294;972795;26525
966294;972825;26519
967128;973004;26525
966294;972825;26525
966294;972825;26525
966294;972765;26506
967128;973004;26525
968399;972854;26525
966294;972736;26519
967525;972736;26519
965420;972765;26519
966294;973004;26525
968399;972854;26525
967128;972795;26525
967525;972706;26506
965857;972825;26525
967525;972795;26519
965857;973004;26525
967525;972854;26525
965857;973004;26525
968399;972825;26531
967525;972795;26525
965857;972765;26506
967525;972736;26506
966294;972765;26519
967525;972765;26519
966294;972825;26519
967128;972736;26506
966294;973004;26525
965023;972736;26519
966294;972854;26525
966651;972736;26506
967128;972795;26525
965857;972736;26506
965857;972795;26519
967128;972854;26531
967525;972765;26519
965857;972825;26525
966294;972825;26519
967128;973004;26525
967128;972795;26525
967525;972825;26525
966294;972825;26531
968399;972795;26519
966294;973004;26525
967525;972944;26506
966294;973004;26525
967128;972854;26525
967525;972765;26500
967525;973004;26525
967525;972944;26506
967128;972795;26519
965857;972825;26525
965420;972736;26519
968399;972825;26525
966294;972854;26525
967128;973033;26531
966294;972795;26525
965857;972736;26519
965857;972825;26525
965857;972765;26525
965857;973004;26525
966294;973004;26525
966294;972854;26531
968796;972795;26519
966651;972765;26525
967128;972795;26506
966294;972854;26531
965857;972825;26531
966294;972825;26525
965857;973004;26525
965420;972974;26519
966294;972795;26525
965857;972825;26525
965420;972884;26531
965857;972884;26531
966294;972765;26525
966294;972795;26519
966294;972795;26519
966294;973033;26531
965857;972854;26531
967128;972795;26525
966294;972825;26519
967525;973033;26531
967525;972944;26506
967128;972795;26525
967525;972765;26525
965857;973004;26525
967128;973004;26525
967128;972736;26506
967128;972825;26525
965420;972825;26519
965857;972825;26519
966651;972944;26506
965857;972765;26506
966294;973033;26531
965857;972825;26525
966294;972825;26525
966294;972795;26519
967525;973004;26525
966651;973004;26525
967525;972795;26519
965857;973004;26525
966294;973004;26525
967525;972974;26519
967525;972825;26525
966294;973004;26525
966294;972765;26506
966294;973004;26525
967128;972765;26506
967128;972825;26525
966294;973004;26525
966294;973004;26525
965857;973004;26525
966294;972736;26506
966294;972854;26525
966294;972854;26525
965857;972974;26519
967525;972825;26519
967525;972765;26525
967525;972765;26506
966294;972765;26519
965857;972795;26506
965857;972944;26506
965420;972795;26525
965857;972736;26506
967525;973004;26525
966294;972944;26506
967525;972795;26525
967525;972795;26519
965857;972854;26531
966294;972765;26506
965857;972944;26506
967128;972825;26525
967525;972736;26519
965857;972944;26506
965857;972825;26525
967525;973004;26525
968796;972736;26519
967525;972795;26519
967128;973004;26525
966294;972795;26525
968399;972765;26519
965857;973004;26525
966294;972854;26531
965857;972765;26525
967128;972736;26506
965857;972765;26506
964586;972795;26506
965857;973004;26525
967128;973004;26525
965857;972974;26519
967128;972944;26506
965857;972944;26506
965857;972854;26525
967525;972795;26519
967525;972706;26525
967128;972825;26519
965857;972765;26506
966651;972706;26506
965857;972765;26506
966294;972736;26506
967128;972736;26506
966294;972765;26519
967525;972765;26500
967525;972765;26506
965857;972736;26500
966651;972765;26506
966294;972854;26525
967525;972736;26500
967525;972736;26506
968399;973004;26525
967128;972944;26506
965420;972795;26519
966294;972944;26506
965420;972974;26519
966294;972795;26519
967128;972974;26519
965857;972765;26519
965420;972765;26506
966651;972795;26519
968796;972825;26525
967128;972765;26500
967525;972706;26506
965420;972736;26506
966294;972944;26506
965857;972795;26506
966294;973004;26525
965857;972944;26506
967525;972795;26525
967128;972765;26525
967525;972854;26525
965420;972706;26506
967128;972944;26500
967128;972765;26506
965857;972706;26506
967128;972765;26506
965857;972974;26519
965857;972736;26506
965857;972795;26506
966294;972765;26506
967525;972825;26525
967525;972825;26519
968796;972795;26506
967128;972825;26519
967128;972825;26525
965420;972765;26506
967525;972765;26525
967128;972736;26506
967128;972706;26500
965857;972765;26525
965857;972706;26506
966651;972825;26525
966294;972795;26519
967128;972944;26506
966294;972765;26506
967525;972825;26525
967525;972944;26500
966294;973004;26525
965857;972795;26525
964586;972944;26506
968796;972765;26506
966651;972825;26525
965420;972706;26506
966294;972825;26525
965420;972736;26500
966651;972736;26500
965857;972765;26519
967525;972706;26506
966294;972736;26506
966294;972736;26506
966294;972825;26525
967128;972795;26525
967525;972944;26506
967128;972825;26525
967128;972944;26506
965857;972944;26506
965857;972795;26500
965857;972736;26506
967128;972795;26519
967525;972765;26519
966294;972765;26506
966294;972795;26519
966294;972795;26519
967525;972944;26506
967128;972765;26500
966651;972765;26506
966294;972854;26525
968796;972944;26506
965857;972736;26519
967128;972974;26519
967525;972944;26506
965857;972706;26506
967128;972765;26519
966294;972765;26506
966294;972974;26519
967128;972944;26506
965857;972854;26525
965857;972736;26506
965857;972974;26519
965420;972825;26525
965420;972765;26500
965857;972795;26519
966294;972944;26506
965420;972736;26506
964586;972765;26506
965420;972736;26506
967128;972825;26519
967525;972765;26506
967128;972944;26506
965857;972944;26506
966294;972944;26506
967525;972736;26506
966294;972765;26500
967128;972944;26500
967128;972944;26506
965857;972765;26500
967128;972765;26506
965857;972765;26519
967128;972765;26506
965857;972765;26506
967128;972736;26506
968399;972765;26506
966294;972944;26506
965857;972795;26500
967128;972795;26506
967128;972795;26519
967128;972736;26506
967922;972944;26506
966294;972736;26506
966294;972944;26506
967525;972825;26525
967128;972944;26500
967525;973004;26525
965420;972795;26519
966294;972974;26519
966294;972974;26519
965857;972944;26500
967128;972765;26525
965857;972736;26506
964586;973004;26525
965857;972765;26506
965857;973004;26525
966294;972795;26506
965857;972795;26506
966294;972765;26506
966294;972854;26525
967525;972765;26506
967525;972736;26506
966294;973004;26525
965857;972706;26506
965420;972795;26519
967128;972944;26506
966294;972765;26519
967525;972944;26506
965857;972736;26506
965857;972706;26506
967128;972944;26506
965420;972974;26519
966294;972944;26506
967525;972944;26506
966294;972795;26506
966294;972736;26506
965857;972736;26506
967128;972765;26506
966294;972974;26519
966294;972736;26500
965857;972944;26506
967525;972706;26506
965857;972765;26500
967128;972944;26500
967128;972736;26500
965857;972765;26519
967525;972825;26525
967128;972765;26506
967128;972944;26500
967128;972765;26506
966294;972944;26506
967525;972736;26519
967128;972736;26506
965857;972765;26506
965857;972765;26506
967128;972765;26519
965857;972765;26506
967525;972765;26506
966294;972974;26519
965857;972944;26506
967525;972944;26500
966294;972944;26506
966294;972944;26500
966294;972944;26506
966294;972944;26500
967525;972854;26531
967128;972795;26506
966294;972765;26500
965857;972765;26500
968399;972944;26506
966294;972944;26506
967525;972736;26506
965857;972765;26506
967525;972765;26506
968796;972706;26500
966294;972765;26506
966294;972944;26506
967128;972944;26500
966294;972765;26506
965857;972765;26500
966294;972646;26500
966294;972736;26506
967128;972765;26506
966294;972944;26506
965857;972706;26506
965857;972706;26500
966294;972736;26506
965857;972736;26519
966294;972795;26525
966294;972795;26506
966294;972795;26506
967525;972765;26500
965857;973004;26525
967525;972944;26500
965857;972765;26506
967525;972974;26519
967525;972944;26506
965857;972765;26525
966294;972825;26519
966294;972765;26506
966294;972765;26506
966294;972706;26506
966294;972795;26525
967525;972616;26506
965857;972736;26506
966294;972765;26506
966294;972944;26506
966294;972706;26506
965857;972795;26525
965857;972765;26506
967525;972736;26506
967128;972765;26506
966294;973004;26525
967525;972765;26506
967922;972795;26525
967128;972795;26506
966294;972944;26506
966294;972765;26506
967128;972795;26506
967525;972736;26519
965857;972736;26506
967525;972854;26531
966294;972765;26500
965857;972706;26506
965857;972765;26500
965857;972736;26519
967525;972825;26525
965857;972736;26506
967128;972765;26525
965857;972706;26506
965857;972736;26506
966294;972825;26525
965857;972706;26506
965420;972765;26525
965857;972765;26525
966294;972676;26506
967525;972765;26506
967128;972706;26506
966294;972765;26506
965857;972706;26506
966294;972765;26525
966294;972795;26525
965857;972765;26519
965857;972765;26525
968399;972854;26525
966294;972795;26525
965857;972795;26519
966294;972825;26525
966294;972765;26525
968796;972825;26525
966294;972706;26525
967525;972765;26525
966294;972795;26525
967525;972795;26525
965420;972765;26525
965857;972765;26506
966294;972974;26519
966294;972765;26525
965857;972765;26525
965857;972765;26519
967525;972765;26519
967128;972795;26531
965857;972706;26525
966294;972795;26531
965857;972706;26506
968399;972736;26506
965857;972765;26525
966294;972765;26525
965857;972795;26519
967525;972795;26525
965857;973004;26525
965420;972736;26506
966294;972616;26506
967525;972706;26506
966294;972706;26506
967525;972795;26519
965420;972736;26506
966294;972736;26519
966294;972736;26519
966294;972736;26531
966294;972736;26519
965857;972795;26525
967128;972795;26525
965857;972765;26525
966294;972736;26519
966294;972825;26525
967525;972765;26525
966294;972736;26525
965857;972765;26525
967525;972795;26525
967128;972706;26506
967128;972765;26525
966294;973004;26525
966294;972765;26525
967525;972795;26525
967525;972854;26525
966294;972795;26525
966294;972854;26531
965857;972765;26525
967128;972736;26525
967128;972795;26525
965857;972795;26525
967525;972706;26506
966294;972646;26519
965857;972706;26525
967128;972854;26531
966294;972765;26506
965857;972795;26531
967128;972825;26525
968796;972795;26531
967128;972795;26525
967128;972825;26531
966294;972795;26531
966294;972795;26525
965857;972765;26525
965857;972825;26525
966294;972825;26531
966294;972854;26525
965857;972765;26525
965857;972765;26525
967525;972795;26525
967525;972765;26525
965857;972795;26531
966294;973033;26531
966294;972825;26531
966294;972765;26525
965857;972825;26525
966294;972765;26525
966294;972795;26525
965857;972854;26550
966294;972825;26525
967525;972825;26525
967128;972765;26525
967128;972795;26525
966294;972825;26531
965857;972795;26538
966254;972795;26531
967525;972795;26531
966294;973033;26531
967128;972825;26531
967128;972706;26525
965857;972765;26531
967525;973004;26525
967128;972765;26525
965023;972795;26525
967128;972795;26525
967525;972795;26525
965857;972825;26525
967128;972825;26525
965857;972854;26531
967525;972825;26525
966294;972795;26531
965857;972854;26531
965857;972736;26531
965420;972795;26525
967525;972854;26531
966294;972795;26531
966294;972854;26531
965857;972795;26531
967525;972825;26531
967525;972795;26525
965857;972795;26531
966294;973033;26531
966294;972825;26538
966294;972795;26525
966294;972854;26531
966294;972765;26525
967128;972795;26538
966294;972854;26531
966294;973033;26531
966294;972854;26531
967525;972825;26531
965857;972884;26531
966294;972825;26531
965857;972736;26519
966294;972795;26531
967525;972854;26531
965857;972825;26525
966294;972795;26531
967525;972825;26531
965857;972854;26531
966294;972854;26531
966294;972854;26525
966294;973033;26531
965857;972795;26531
966294;972795;26531
965857;972825;26531
967128;972795;26531
965857;972825;26525
967525;972854;26538
965857;972765;26531
965857;972854;26531
965857;972795;26531
966294;972795;26531
966294;972825;26531
966294;972854;26538
965857;972854;26531
967525;972825;26531
967128;972795;26525
966294;973033;26538
966294;972795;26531
966294;972854;26531
965857;972884;26538
965857;972854;26538
967525;972854;26531
965857;972825;26525
967128;972884;26531
965857;973033;26531
967128;972706;26519
966294;972825;26538
967128;972854;26531
967525;972854;26531
967128;972765;26525
966294;972795;26538
965857;972825;26531
967525;973063;26550
965857;972765;26506
967525;973004;26525
966294;972765;26525
966294;972795;26525
967525;973004;26525
966294;972854;26531
966651;972825;26525
966294;972765;26525
965857;972854;26531
966294;972825;26525
964586;972854;26531
965857;972854;26531
966294;973033;26531
967128;973033;26531
967525;972825;26531
967525;972854;26531
967525;973004;26525
966294;972854;26531
965857;973033;26531
965857;972884;26531
966294;973033;26531
966294;972854;26531
965857;972884;26531
967525;973004;26525
967525;972825;26525
965857;972825;26525
967128;973033;26531
965857;972825;26531
966294;972854;26531
965857;972825;26531
965420;972765;26525
966294;972765;26525
966294;972854;26531
966294;972795;26538
967525;972765;26525
966294;972854;26531
967525;972795;26531
966294;972795;26525
967525;973004;26525
966294;972765;26525
966294;972795;26531
968796;972795;26531
966294;972795;26525
965857;972854;26531
